16.5839	19.3716	-3.69683	2.86265	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938	0.0879103	0.0996203	0.622401	0.521053
16.3367	19.561	-3.86279	2.98451	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237	0.087598	0.099408	0.620293	0.519939
16.1181	19.6309	-4.04662	2.61524	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364	0.0872859	0.0996021	0.618083	0.518114
15.9056	19.7884	-4.08321	2.67592	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329	0.0869818	0.0995408	0.615918	0.516678
15.7096	19.9051	-4.05179	2.64074	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141	0.086675	0.0994945	0.613912	0.515552
15.4669	20.0824	-4.16766	2.75065	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081	0.0864049	0.0991748	0.611839	0.515746
15.2356	20.2271	-4.32841	2.63299	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347	0.0861835	0.0988325	0.609713	0.515915
15.068	20.3574	-4.21264	2.61351	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763	0.0858875	0.0985392	0.607808	0.516837
14.8319	20.434	-4.39411	2.29849	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068	0.0855955	0.0982122	0.605743	0.516337
14.6229	20.5572	-4.37261	2.31217	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272	0.0853057	0.0979676	0.603777	0.516717
14.3759	20.6431	-4.57577	2.03817	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386	0.0850247	0.0977321	0.601737	0.516093
14.1331	20.7195	-4.59716	1.98985	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421	0.0847699	0.0974929	0.599714	0.515895
13.8879	20.7883	-4.74527	1.73603	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386	0.0845579	0.0972447	0.597778	0.514976
13.6069	20.8603	-4.84366	1.71965	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294	0.0846009	0.0970194	0.595956	0.514611
13.3544	20.8876	-5.01125	1.32447	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153	0.0847825	0.096714	0.594502	0.51313
13.1184	20.9251	-4.96301	1.26137	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975	0.0849606	0.096398	0.592833	0.511824
